Country Name,Country Code,Indicator Name,Indicator Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,14.27474499,,,13.0796032,,,27.95478439,,,
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,7.563071728,,,9.355679512,,,19.10608482,,,
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,11.83958626,,,12.02451324,,,25.89430809,,,
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,13.4774847,,,14.57006359,,,25.82157326,,,
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,7.547668457,,,7.438605309,,,19.50482178,,,
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,13.44744682,,,12.32648468,,,25.31169891,,,
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,6.697490215,,,8.428609848,,,18.69329071,,,
Iraq,IRQ,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,1.26692714,1.556177168,2.26399132,2.475804461,2.682220363,3.778730148,5.39309563,5.41445204,5.90755945,6.335649162,6.814295451,9.875822389,10.07668376,9.549839733,8.580017333,,
Iraq,IRQ,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,,,,5.606988189,-3.290898319,-6.652942845,-13.78464302,-19.18213747,-13.54748655,-6.759396149,-6.348209004,-9.88688744,-9.876572947,-9.21436863,-4.170322012,5.649592476,5.942772667,-2.477321636,,
Iraq,IRQ,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,9,8.65,7.9425,6.345833333,4.889166667,-2.216666667,1.544166667,8.726666667,5.706944444,4.775,7.721666667,8.366666667,5.003333333,,,,,,
Iraq,IRQ,Real interest rate (%),FR.INR.RINR,,6.322292779,1.002486202,-3.447817827,-16.51813572,-7.046009194,3.793137664,-8.419722882,44.33097173,-1.922094573,-8.467921829,10.90655086,13.58817382,15.89852702,60.87670955,26.39970828,,,,
Iraq,IRQ,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,6.1675,6.858333333,7.758333333,8.353333333,8.675,8.336666667,8.288333333,8.218333333,7.993333333,7.828333333,7.445,7.435833333,7.584313725,,,,
Iraq,IRQ,Lending interest rate (%),FR.INR.LEND,,15,15,13.2675,13.41666667,14.375,18.78333333,19.215,16.15583333,14.34583333,14.13083333,13.8675,13.575,12.60333333,12.2925,12.36406863,,,,
Iraq,IRQ,Deposit interest rate (%),FR.INR.DPST,,,,7.1,6.558333333,6.616666667,10.43,10.54,7.819166667,6.0575,5.9125,5.874166667,5.746666667,5.158333333,4.856666667,4.779754902,,,,
Iraq,IRQ,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.3740815,19.3166946,33.6162106,26.96190682,36.95948092,53.23096291,-10.06749258,12.66285283,6.873615472,2.877747253,5.801455371,6.089096416,1.879498007,2.235974079,1.393330288,0.556521397,0.184058899,0.367441489,-0.19896538,0.574162679
Iraq,IRQ,Consumer price index (2010 = 100),FP.CPI.TOTL,21.13188182,25.21386289,33.68980815,42.77322283,58.58198395,89.76573811,80.72857909,90.95112024,97.20275052,100,105.8014554,112.243808,114.3534281,116.9103411,118.5392883,119.1989848,119.4183812,119.8571739,119.6186996,120.3055055
Iraq,IRQ,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,3.706583781,33.80054372,37.10527316,35.2150693,26.70399194,31.20627454,20.69449488,4.169426291,15.9670667,3.88416861,-9.099587009,7.026249793,2.642614006,2.728579641,,
Iraq,IRQ,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,,,1.249244974,0.828971471,0.676999171,0.69207449,0.617806721,0.902074894,1.036556687,1.037660403,0.941167856,0.987411075,1.203203533,1.341134722,1.689605319,1.590305031,1.246173658,,
Iraq,IRQ,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,26.96687839,20.24656582,20.83972091,24.50453697,23.51811898,35.81605997,37.88184778,34.09516415,30.36182434,32.71789335,34.9145605,43.41835339,45.93970492,41.89057783,35.47193382,,
Iraq,IRQ,Broad money (current LCU),FM.LBL.BMNY.CN,,,,1.43559E+13,1.4888E+13,1.99203E+13,2.73117E+13,3.69296E+13,4.67912E+13,6.13931E+13,7.4098E+13,7.71875E+13,8.95121E+13,9.29889E+13,8.45273E+13,9.04664E+13,9.2857E+13,9.53907E+13,,
Iraq,IRQ,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,,,,3.27293581,6.849731193,2.98853986,5.317703957,1.962841382,8.128962667,4.930158872,4.38803815,2.999221497,0.910657015,1.158905287,0.730031838,1.464960964,2.051073204,,
Iraq,IRQ,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,,,,1.26692714,1.556177168,2.26399132,2.475804461,2.682220363,3.778730148,5.39309563,5.41445204,5.90755945,6.335649162,6.814295451,9.875822389,10.07668376,9.549839733,8.580017333,,
Iraq,IRQ,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,3.56009E+12,-96801085850,1.18367E+13,3.61629E+13,6.04088E+13,5.72987E+13,6.13247E+13,7.16299E+13,9.18019E+13,1.08976E+14,1.02126E+14,7.84554E+13,6.5244E+13,6.98196E+13,9.18995E+13,,
Iraq,IRQ,Net domestic credit (current LCU),FM.AST.DOMS.CN,,,,3.77939E+12,-7.05557E+11,-3.50326E+12,-1.25164E+13,-2.5718E+13,-1.25616E+13,-2.01997E+12,-1.12583E+12,-4.73911E+12,-3.78377E+12,9.33119E+11,1.83253E+13,3.7742E+13,4.09828E+13,1.85178E+13,,
Iraq,IRQ,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,,,,6.407629072,7.66920088,-0.044181144,5.695706361,1.98850374,8.115447319,6.085271669,10.42582587,3.681194641,2.498760055,1.043312966,0.204052485,1.318751935,-2.832153399,,
Iraq,IRQ,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,,,,-37.64870748,-26.46083097,-45.20208393,-54.03234603,33.63722616,14.41355901,-4.628851161,-15.30217267,-2.443509456,2.770798515,17.66022982,22.7668945,2.263468417,-21.36087177,,
Iraq,IRQ,Total reserves minus gold (current US$),FI.RES.XGLD.CD,6744700000,6744700000,6744700000,7824090826,12104090954,19931867508,31297619617,49937782643,44127521722,50357041122,60744375869,68733378174,76112204641,62798913763,50930903122,41989379729,45571327310,60752414325,63303605926,48562062658
Iraq,IRQ,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,4.677026374,8.312041019,14.25527765,15.86881517,12.04554464,12.74094672,13.77567342,13.09079435,12.79804312,11.32590599,10.80173231,11.81391894,11.73857568,12.98797847,10.85958414,11.36196448
Iraq,IRQ,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,6744700000,6744700000,6744700000,7906697188,12200841777,20051759952,31454864112,50101816706,44332623238,50622117150,61033121084,70327019949,77747258750,66281655807,53992019679,45298562241,49315419400,64719421423,68017647834,54424472658
Iraq,IRQ,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,117.625716,135.0933612,94.79931705,152.4124757,188.9466964,141.2234315,162.2301158,158.3781931,115.5778784,99.67928384,79.76028033,81.79301404,83.08448398,80.85539553,81.35219327,,
Iraq,IRQ,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,,,,1.266034876,1.551834935,2.259040906,2.471196357,2.680274826,3.777809319,5.39282907,5.387120429,5.90755945,6.335649162,6.814295451,9.875822389,10.07668376,9.549839733,8.580017333,,
Iraq,IRQ,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,3.4,3.39,3.41,4.82,5.29,5.1,5.52,5.4,5.25,4.86,4.05,3.97,4.38,3.94,5.63
Iraq,IRQ,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,8.825004429,10.4815324,14.15232817,15.25932697,13.52877605,
Iraq,IRQ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,0.697371171,1.204892219,2.224412739,2.17209377,2.170555702,1.076134495,1.608240839,1.86209509,2.381655387,2.853179349,3.652831052,4.161905,
Iraq,IRQ,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,,,,,9.017088839,12.68881404,14.84021377,17.54757134,16.18144997,
Iraq,IRQ,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,1.423484257,0.59702045,0.003489535,0.053869472,0.136130478,0.127565825,0.120054053,0.124310511,0.309839415,0.319330125,0.602311715,0.592067986,0.581408826,0.326212014,0.365465886,0.386430591
Iraq,IRQ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,711100000,388900000,3100000,70900000,152000000,176700000,223000000,271000000,727000000,729400000,1004500000,986400000,1088500000,741700000,859200000,644400000
Iraq,IRQ,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,453500000,261200000,2500000,63800000,136800000,159000000,201000000,239000000,678100000,683700000,954100000,941300000,1034500000,685100000,790400000,596600000
Iraq,IRQ,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,0,,,8500000,2900000,56500000,169000000,7000000,55900000,25000000,-15080000,-8890000,800000,9200000,-2900000,8200000
Iraq,IRQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.01839872,-0.000990025,4.561717175,0.819047736,1.03153064,0.587963056,1.093912892,1.409951741,1.431429891,1.00796494,1.120863398,1.559615273,-0.99527921,-4.455211245,-4.541592226,-3.754985923,-2.687994284,-2.148548348,-1.308224952,
Iraq,IRQ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-6656000,-326000,1000000000,300000000,515300000,383000000,971800000,1855700000,1598300000,1396200000,2082000000,3400000000,-2335300000,-10176400000,-7574200000,-6255900000,-5032400000,-4885100000,-3075600000,
Iraq,IRQ,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,1967697471,3669641120,1773500000,2798700000,-3649200000,-783600000,6530000000,5672000000,-14130670000,-4326300000,-277224000,746890000,-1779500000,3290740000,-6156500000,2553354957
Iraq,IRQ,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,-426600000,-78000000,-963900000,-1822100000,-1526400000,-1271300000,-1716000000,-2910000000,2562400000,10417900000,7721900000,6560200000,5110200000,5073500000,3269800000,3295100000
Iraq,IRQ,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,82500000,781300000,17300000,31400000,26700000,48400000,78000000,548000000,484000000,599300000,539300000,349600000,396200000,499700000,664300000,580700000
Iraq,IRQ,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,0.177560194,0.468221232,0.008892686,0.025529115,0.064393299,0.090169618,0.197039387,0.224768083,0.096787526,0.105728304,0.088562907,0.182650333,0.041555909,0.082861458,0.082604138,0.089051742
Iraq,IRQ,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,88700000,305000000,7900000,33600000,71900000,124900000,366000000,490000000,227100000,241500000,147700000,304300000,77800000,188400000,194200000,148500000
Iceland,ISL,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,8.5905407,,,,,11.03344841,,,,,11.3901495,,,,,
Iceland,ISL,"International migrant stock, total",SM.POP.TOTL,,,,,25492,,,,,35091,,,,,37522,,,,,
Iceland,ISL,Net migration,SM.POP.NETM,,2940,,,,,12007,,,,,-2163,,,,,1900,,,
Iceland,ISL,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Real effective exchange rate index (2010 = 100),PX.REX.REER,120.223179,127.6873664,135.9433636,140.0629934,156.9766596,145.7416963,153.6339531,120.2380572,96.67831802,100,100.9200583,99.82946345,104.034924,111.1864862,114.0298247,128.3186413,143.6695209,139.9189454,130.5733683,120.6758426
Iceland,ISL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,97.42460333,91.66166667,76.7089825,70.19166667,62.98166667,70.18,64.055,87.94791667,123.6383814,122.2418112,115.9540398,125.082787,122.1791213,,,,,,,
Iceland,ISL,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,97.4246,91.6617,76.709,70.1917,62.9817,70.18,64.055,87.9479,123.6384,122.2418112,115.9540398,125.082787,122.1791213,116.7673525,131.9187084,120.8115481,106.839572,108.3001763,122.6067736,135.4217116
Iceland,ISL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,49.30073388,52.19574093,52.4524726,53.85558323,55.50672061,60.28955961,62.90199403,70.53532806,78.15646466,83.13413615,85.70852566,88.65765343,90.54122237,94.29112467,100,102.2608609,103.2190378,105.9573879,110.820229,114.3823812
Iceland,ISL,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,8.703749786,5.872137847,0.491863236,2.675013334,3.065861106,8.616684511,4.333145635,12.13528149,10.80470851,6.368854465,3.096669582,3.4408803,2.124541839,4.141651945,6.054520348,2.260860867,0.936992856,2.652950624,4.589430895,3.214351922
Iceland,ISL,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,4,4,4,4,4,4,4,
Iceland,ISL,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Iceland,ISL,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Iceland,ISL,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,7,7,7,7,7,7,7,
Iceland,ISL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,95.10071536,100.5556734,125.1451157,157.7977677,239.5618231,304.5751127,246.6093073,192.8228005,172.585574,159.5842706,136.3874661,117.8361937,107.1752961,94.23487198,87.23369451,84.18907414,86.82470616,90.89105619,88.16301952,99.84378827
Iceland,ISL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,-2.246438166,-1.383107552,-0.572240565,-1.359087424,-6.428069848,-16.54819449,-14.2480551,-8.161029593,-2.794237084,-2.413033494,-7.708912461,-5.820147939,-1.793671479,-11.89633777,-5.475991344,-3.141559502,-2.423490484,-6.587702179,-7.073142649,-8.136114396
Iceland,ISL,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,6.916666667,7.355,7.019166667,5.980833333,5.981717435,4.495996491,4.161111327,1.839573899,7.603936082,3.607028697,3.418905807,2.766005438,1.96,1.7175,1.685,1.9575,2.276666667,2.234166667,2.557916667,3.769379079
Iceland,ISL,Real interest rate (%),FR.INR.RINR,8.505916523,8.967920185,11.40205425,9.098273308,11.36328502,8.555127009,14.33644941,7.143954326,7.385020293,3.655369094,4.463192565,4.72101403,5.901739895,3.457644457,1.466679258,5.843688141,6.260183009,4.190867724,2.256986279,2.465122769
Iceland,ISL,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Lending interest rate (%),FR.INR.LEND,17.95,15.36666667,11.95,12.01666667,14.77752866,17.90897982,19.29081428,20.14617478,18.98765872,10.2570287,7.698072473,8.324338772,8.151666667,7.7425,7.61,8.236666667,7.255833333,6.955,6.95,5.758712412
Iceland,ISL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.405085504,5.197022302,2.055663298,3.158193243,3.987047828,6.687079061,5.051557365,12.69439428,12.00312985,5.396731132,4.001026643,5.185899888,3.872279237,2.044614815,1.633055582,1.69692762,1.760415592,2.682917683,3.013971792,2.847924015
Iceland,ISL,Consumer price index (2010 = 100),FP.CPI.TOTL,58.23747452,61.26408906,62.52347245,64.49808453,67.06965401,71.5546548,75.16927924,84.71156392,94.87960293,100,104.0010266,109.3944158,113.630473,115.9537785,117.8473682,119.8471527,121.9569607,125.2289655,129.0033312,132.6772481
Iceland,ISL,Broad money growth (annual %),FM.LBL.BMNY.ZG,15.1603125,14.74184571,22.36902306,16.35419681,26.2064499,60.11919121,5.854468096,32.0906531,2.470974392,-10.02115662,5.692728879,-4.568444774,4.654039688,5.786937813,5.572579344,-4.635265189,5.034190431,6.991795311,6.593995161,7.365364466
Iceland,ISL,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,9.916918558,9.312481989,7.676885699,7.439378393,10.51865223,6.89591525,7.117352305,5.047039528,3.383276401,2.065218284,1.55829275,2.811420909,2.979389501,3.345713209,2.590874875,1.882075029,2.459838636,2.696945289,2.366668602,2.430646184
Iceland,ISL,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,42.79661915,46.1239426,54.98696291,57.80276189,66.69601668,92.47919862,86.5131115,99.70581627,99.85991475,86.93553174,87.50940979,79.8839676,78.29810398,78.21543697,74.55236664,65.40206598,65.31683496,64.90244464,64.57410182,71.84375914
Iceland,ISL,Broad money (current LCU),FM.LBL.BMNY.CN,3.43347E+11,3.93963E+11,4.82089E+11,5.6093E+11,7.0793E+11,1.13353E+12,1.19989E+12,1.58495E+12,1.62411E+12,1.46136E+12,1.54455E+12,1.47399E+12,1.54259E+12,1.63186E+12,1.72279E+12,1.64294E+12,1.72564E+12,1.8463E+12,1.96804E+12,2.113E+12
Iceland,ISL,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,33.31250247,27.93536623,60.48841989,90.04884253,180.3206627,168.1590742,-27.60178734,-29.60186125,-16.29351976,-7.656917252,-18.83921072,-15.08431488,-4.257602726,-9.427749083,3.049265089,5.748680705,10.89499673,16.90554131,5.490201513,12.67940988
Iceland,ISL,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,95.10071536,100.5556734,125.1451157,157.7977677,239.5618231,304.5751127,246.6093073,192.8228005,172.585574,159.5842706,136.3874661,117.8361937,107.1752961,94.23487198,87.23369451,84.18907414,86.82470616,90.89105619,88.16301952,99.84378827
Iceland,ISL,Net foreign assets (current LCU),FM.AST.NFRG.CN,-1.98456E+11,-1.61442E+11,-46785324705,14956458958,2.67755E+11,8.16996E+11,-1.34144E+12,1.90048E+11,3.53777E+11,5.53955E+11,9.36965E+11,6.89393E+11,7.22095E+11,6.90063E+11,6.95346E+11,5.2901E+11,3.7463E+11,4.23725E+11,4.89562E+11,4.58548E+11
Iceland,ISL,Net domestic credit (current LCU),FM.AST.DOMS.CN,7.69918E+11,8.5534E+11,1.09641E+12,1.52715E+12,2.48649E+12,3.55903E+12,4.10813E+12,4.57917E+12,4.55516E+12,4.08604E+12,3.14138E+12,2.77647E+12,2.64797E+12,2.3088E+12,2.3883E+12,2.38974E+12,2.55964E+12,2.70893E+12,2.77955E+12,3.05038E+12
Iceland,ISL,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,23.07077031,59.46536978,91.04476052,180.8380078,170.5183463,47.98023343,33.59996874,-6.83282907,-29.18556993,-58.10723358,-25.48245868,-13.60567565,-8.188005483,-2.583974016,-2.680416281,9.434850204,15.80077028,5.350673112,14.9664389
Iceland,ISL,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,-3.398903743,1.808365865,1.725200969,-1.69509395,-9.812353126,-19.01380869,0.460533734,5.65747989,5.317810222,0.300651456,-6.535065853,1.856331672,4.888312729,-13.79905825,7.455229786,2.764357845,0.906308241,-7.149477575,-1.52564333,-1.205313096
Iceland,ISL,Total reserves minus gold (current US$),FI.RES.XGLD.CD,338233118.5,440104833.4,792258433.7,1046234852,1035688647,2301280989,2578650500,3515220211,3813240516,5698912855,8450364523,4085343644,4160805159,4100124741,4972945412,7152512910,6483459220,6239444062,6685219712,6298662205
Iceland,ISL,Total reserves in months of imports,FI.RES.TOTL.MO,1.198439072,1.583839186,2.121713531,2.039904903,1.394394061,2.367545857,2.16115504,3.225499013,5.573668432,8.193612782,9.976057574,5.348432469,5.953784093,5.437101629,6.98477541,9.452358884,7.235340453,6.411032466,8.102567088,10.14091483
Iceland,ISL,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,355376118.5,461532295.2,818644873.1,1074203553,1068602214,2342225223,2631913597,3570697294,3882623016,5788562800,8548042323,4191506844,4237652259,4177067541,5040573412,7225621330,6566175920,6321213332,6782387112,6419314385
Iceland,ISL,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,2.572732805,2.796123807,1.098418374,1.724397363,1.197810892,0.935030146,1.824691814,3.833559109,2.979251941,2.866262624,3.579629191,5.271089136,6.175863588,5.0640964,10.71897811,14.28705038,12.89439449,8.900031362,9.832489242,5.742822947
Iceland,ISL,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,95.10071536,100.5556734,125.1451157,157.7977677,239.5618231,304.5751127,246.6093073,192.8228005,172.585574,159.5842706,136.3874661,117.8361937,107.1752961,94.23487198,87.23369451,84.18907414,86.82470616,90.89105619,88.11765885,99.84378827
Iceland,ISL,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,90.9,86.18,77.58,73.31,69.68,60.84,57.56,52.21,47.15,43.14,40.3,36.42,35.47,34.58,31.47,30.37,28.11
Iceland,ISL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,20.33346954,21.05682283,20.08117648,19.33499915,17.03455278,16.65787159,15.74020812
Iceland,ISL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,105.9041567,111.2944366,106.2533468,106.4823157,101.7102539,79.13531742,81.38246982,75.93795236,73.87149503,76.18099984,78.68636001,73.59161207,88.85006365,88.80606793,86.28982063,78.00554323,59.61049958
Iceland,ISL,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,,,,,5.852256894,4.122798119,2.864099511,2.513296399,2.928024512,2.902170364
Iceland,ISL,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,15.56798846,42.53522175,68.321572,84.88204847,,,,,,,,,,,,,,,,
Iceland,ISL,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,1282000000,3963600000,7808700000,11735200000,,,,,,,,,,,,,,,,
